"";"gps";"sites";"forest";"ind_id";"tag_id";"species";"h";"year";"hnext";"yearnext";"surv";"olre";"cc";"z.cc";"bk1";"z.veg"
"2158";"S2S_Viop_l_16_15";112;"l";"2019";"";"Viop";11;2019;NA;NA;NA;2674;79,335;-0,714671586416184;33,3333333333333;0,610406716513159
"2159";"S2S_Viop_l_16_15";112;"l";"2019";"";"Viop";10;2019;NA;NA;NA;2675;79,335;-0,714671586416184;33,3333333333333;0,610406716513159
"2160";"S2S_Viop_l_16_15";112;"l";"2019";"";"Viop";7;2019;NA;NA;NA;2676;79,335;-0,714671586416184;33,3333333333333;0,610406716513159
"2161";"S2S_Viop_l_16_15";112;"l";"2019";"";"Viop";3;2019;NA;NA;NA;2677;79,335;-0,714671586416184;33,3333333333333;0,610406716513159
"2162";"S2S_Viop_l_16_15";112;"l";"2019";"";"Viop";13;2019;NA;NA;NA;2678;79,335;-0,714671586416184;33,3333333333333;0,610406716513159
"2163";"S2S_Viop_l_16_15";112;"l";"2019";"";"Viop";11;2019;NA;NA;NA;2679;79,335;-0,714671586416184;33,3333333333333;0,610406716513159
"2164";"S2S_Viop_l_16_15";112;"l";"2019";"";"Viop";7;2019;NA;NA;NA;2680;79,335;-0,714671586416184;33,3333333333333;0,610406716513159
"2165";"S2S_Viop_l_16_17";112;"l";"2018";"";"Viop";999;2018;9;NA;1;2681;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2167";"S2S_Viop_l_16_17";112;"l";"2019";"";"Viop";11;2019;NA;NA;NA;2683;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2168";"S2S_Viop_l_16_17";112;"l";"2019";"";"Viop";4,5;2019;NA;NA;NA;2684;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2169";"S2S_Viop_l_16_17";112;"l";"2019";"";"Viop";10;2019;NA;NA;NA;2685;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2170";"S2S_Viop_l_16_17";112;"l";"2019";"";"Viop";7;2019;NA;NA;NA;2686;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2171";"S2S_Viop_l_16_17";112;"l";"2019";"";"Viop";6,5;2019;NA;NA;NA;2687;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2172";"S2S_Viop_l_16_17";112;"l";"2019";"";"Viop";9;2019;NA;NA;NA;2688;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2173";"S2S_Viop_l_16_17";112;"l";"2019";"";"Viop";5;2019;NA;NA;NA;2689;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2174";"S2S_Viop_l_16_17";112;"l";"2019";"";"Viop";9;2019;NA;NA;NA;2690;78,6966666666667;-0,822709503584399;25,8333333333333;-0,174956208961373
"2175";"S2S_Viop_l_16_18";112;"l";"2019";"";"Viop";3;2019;NA;NA;NA;2691;83,275;-0,0478265833204521;38,3333333333333;1,13398200016285
"2176";"S2S_Viop_l_17_01";30;"l";"2019";"";"Viop";4;2019;NA;NA;NA;2692;88,885;0,901665921087425;15;-1,3093693235357
"2177";"S2S_Viop_l_17_01";30;"l";"2019";"";"Viop";4,3;2019;NA;NA;NA;2693;88,885;0,901665921087425;15;-1,3093693235357
"2178";"S2S_Viop_l_17_02";30;"l";"2019";"";"Viop";6;2019;NA;NA;NA;2694;87,52;0,670639670014923;34,1666666666667;0,697669263788107
"2179";"S2S_Viop_l_17_02";30;"l";"2019";"";"Viop";6,5;2019;NA;NA;NA;2695;87,52;0,670639670014923;34,1666666666667;0,697669263788107
"2180";"S2S_Viop_l_17_02";30;"l";"2019";"";"Viop";5;2019;NA;NA;NA;2696;87,52;0,670639670014923;34,1666666666667;0,697669263788107
"2181";"S2S_Viop_l_17_02";30;"l";"2019";"";"Viop";6;2019;NA;NA;NA;2697;87,52;0,670639670014923;34,1666666666667;0,697669263788107
"2182";"S2S_Viop_l_17_05";30;"l";"2019";"";"Viop";5;2019;NA;NA;NA;2698;92,25;1,47119217373137;12,5;-1,57115696536054
"2183";"S2S_Viop_l_17_05";30;"l";"2019";"";"Viop";6;2019;NA;NA;NA;2699;92,25;1,47119217373137;12,5;-1,57115696536054
"2184";"S2S_Viop_l_17_05";30;"l";"2019";"";"Viop";6;2019;NA;NA;NA;2700;92,25;1,47119217373137;12,5;-1,57115696536054
"2185";"S2S_Viop_l_17_05";30;"l";"2019";"";"Viop";6,5;2019;NA;NA;NA;2701;92,25;1,47119217373137;12,5;-1,57115696536054
"2186";"S2S_Viop_l_17_05";30;"l";"2019";"";"Viop";6,5;2019;NA;NA;NA;2702;92,25;1,47119217373137;12,5;-1,57115696536054
"2187";"S2S_Viop_l_18_14";112;"l";"2019";"";"Rhca";4;2019;NA;NA;NA;2703;79,335;-0,714671586416184;40;1,30850709471274
"2188";"S2S_Viop_o_16_01";315;"o";"2019";"";"Rini";3,5;2019;NA;NA;NA;2704;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"2189";"S2S_Viop_o_16_01";315;"o";"2019";"";"Viop";4;2019;NA;NA;NA;2705;84,98;0,240744668019195;24,1666666666667;-0,349481303511269
"2190";"S2S_Viop_o_16_03";315;"o";"2018";"";"Viop";999;2018;4;NA;1;2706;84,85;0,218742167917052;12,5;-1,57115696536054
"2191";"S2S_Viop_o_16_03";315;"o";"2018";"";"Viop";999;2018;6;NA;1;2707;84,85;0,218742167917052;12,5;-1,57115696536054
"2192";"S2S_Viop_o_16_03";315;"o";"2018";"";"Viop";999;2018;5,5;NA;1;2708;84,85;0,218742167917052;12,5;-1,57115696536054
"2193";"S2S_Viop_o_16_03";315;"o";"2018";"";"Viop";999;2018;8,5;NA;1;2709;84,85;0,218742167917052;12,5;-1,57115696536054
"2198";"S2S_Viop_o_16_03";315;"o";"2019";"";"Viop";5,5;2019;NA;NA;NA;2714;84,85;0,218742167917052;12,5;-1,57115696536054
"2199";"S2S_Viop_o_16_03";315;"o";"2019";"";"Viop";5,5;2019;NA;NA;NA;2715;84,85;0,218742167917052;12,5;-1,57115696536054
"2200";"S2S_Viop_o_16_06";315;"o";"2019";"";"Prpa";5;2019;NA;NA;NA;2716;75,975;-1,2833515890562;22,5;-0,524006398061165
"2201";"S2S_Viop_o_16_06";315;"o";"2018";"";"Viop";999;2018;NA;NA;0;2717;75,975;-1,2833515890562;22,5;-0,524006398061165
"2202";"S2S_Viop_o_16_06";315;"o";"2018";"";"Viop";999;2018;6,5;NA;1;2718;75,975;-1,2833515890562;22,5;-0,524006398061165
"2203";"S2S_Viop_o_16_06";315;"o";"2018";"";"Viop";999;2018;9;NA;1;2719;75,975;-1,2833515890562;22,5;-0,524006398061165
"2204";"S2S_Viop_o_16_06";315;"o";"2018";"";"Viop";999;2018;11;NA;1;2720;75,975;-1,2833515890562;22,5;-0,524006398061165
"2205";"S2S_Viop_o_16_06";315;"o";"2018";"";"Viop";999;2018;5;NA;1;2721;75,975;-1,2833515890562;22,5;-0,524006398061165
"2210";"S2S_Viop_o_16_08";315;"o";"2018";"";"Viop";3,5;2018;8;NA;1;2726;79,55;-0,678282836247252;46,6666666666667;2,00660747291233
"2211";"S2S_Viop_o_16_08";315;"o";"2018";"";"Viop";3,5;2018;10;NA;1;2727;79,55;-0,678282836247252;46,6666666666667;2,00660747291233
"2212";"S2S_Viop_o_16_08";315;"o";"2018";"";"Viop";5;2018;NA;NA;0;2728;79,55;-0,678282836247252;46,6666666666667;2,00660747291233
"2213";"S2S_Viop_o_16_08";315;"o";"2018";"";"Viop";6;2018;4;NA;1;2729;79,55;-0,678282836247252;46,6666666666667;2,00660747291233
"2217";"S2S_Viop_o_16_08";315;"o";"2018";"";"Viop";4;2019;NA;NA;NA;2733;79,55;-0,678282836247252;46,6666666666667;2,00660747291233
"2218";"S2S_Viop_o_16_09";315;"o";"2018";"";"Viop";999;2018;NA;NA;0;2734;91,295;1,30955842298101;27,5;-0,000431114411477333
"2219";"S2S_Viop_o_16_11";314;"o";"2018";"";"Viop";999;2018;NA;NA;0;2735;86,71;0,533547169378491;40;1,30850709471274
